,latitude,longitude,acq_date,acq_time
2151,-31.218000000000004,152.043,2019-11-07,325
2152,-31.22,152.028,2019-11-07,325
2153,-31.221999999999998,152.013,2019-11-07,325
2154,-31.223000000000003,151.998,2019-11-07,325
2155,-31.16,152.461,2019-11-07,325
2156,-31.183000000000003,152.262,2019-11-07,325
2157,-31.184,152.248,2019-11-07,325
2158,-31.186,152.233,2019-11-07,325
2160,-31.189,152.204,2019-11-07,325
2161,-31.191,152.189,2019-11-07,325
2162,-31.193,152.175,2019-11-07,325
2163,-31.194000000000003,152.16,2019-11-07,325
2164,-31.201,152.101,2019-11-07,325
2165,-31.203000000000003,152.086,2019-11-07,325
2166,-31.204,152.071,2019-11-07,325
2167,-31.206,152.056,2019-11-07,325
2168,-31.208000000000002,152.041,2019-11-07,325
2169,-31.209,152.026,2019-11-07,325
2170,-31.211,152.011,2019-11-07,325
2171,-31.213,151.996,2019-11-07,325
2172,-31.15,152.459,2019-11-07,325
2173,-31.174,152.246,2019-11-07,325
2174,-31.177,152.217,2019-11-07,325
2175,-31.179000000000002,152.202,2019-11-07,325
2176,-31.180999999999997,152.188,2019-11-07,325
2177,-31.182,152.173,2019-11-07,325
2178,-31.19,152.099,2019-11-07,325
2179,-31.191999999999997,152.084,2019-11-07,325
2180,-31.194000000000003,152.069,2019-11-07,325
2181,-31.195,152.054,2019-11-07,325
2182,-31.197,152.04,2019-11-07,325
2183,-31.199,152.025,2019-11-07,325
2184,-31.2,152.01,2019-11-07,325
2185,-31.201999999999998,151.994,2019-11-07,325
2186,-31.156999999999996,152.303,2019-11-07,325
2187,-31.180999999999997,152.082,2019-11-07,325
2188,-31.183000000000003,152.067,2019-11-07,325
2189,-31.185,152.05200000000002,2019-11-07,325
2190,-31.186999999999998,152.037,2019-11-07,325
2191,-31.188000000000002,152.02200000000002,2019-11-07,325
2192,-31.19,152.007,2019-11-07,325
2193,-31.191,151.993,2019-11-07,325
2194,-31.145,152.316,2019-11-07,325
2195,-31.146,152.30200000000002,2019-11-07,325
2196,-31.148000000000003,152.287,2019-11-07,325
2197,-31.119,152.454,2019-11-07,325
2198,-31.134,152.314,2019-11-07,325
2199,-31.136,152.3,2019-11-07,325
2200,-31.138,152.285,2019-11-07,325
2201,-31.142,152.241,2019-11-07,325
2202,-31.125999999999998,152.298,2019-11-07,325
2203,-31.127,152.283,2019-11-07,325
2204,-31.129,152.269,2019-11-07,325
2205,-31.13,152.254,2019-11-07,325
2206,-31.131999999999998,152.24,2019-11-07,325
2207,-31.045,152.291,2019-11-07,325
2208,-31.046999999999997,152.27700000000002,2019-11-07,325
2209,-31.048000000000002,152.264,2019-11-07,325
2210,-31.064,152.118,2019-11-07,325
2211,-31.066,152.10399999999998,2019-11-07,325
2212,-31.068,152.089,2019-11-07,325
2213,-31.035,152.29,2019-11-07,325
2214,-31.035999999999998,152.275,2019-11-07,325
2215,-31.038,152.262,2019-11-07,325
2216,-31.04,152.247,2019-11-07,325
2217,-31.041,152.231,2019-11-07,325
2218,-31.043000000000003,152.216,2019-11-07,325
2219,-31.044,152.203,2019-11-07,325
2220,-31.046,152.191,2019-11-07,325
2221,-31.049,152.162,2019-11-07,325
2222,-31.051,152.14600000000002,2019-11-07,325
2223,-31.052,152.129,2019-11-07,325
2224,-31.054000000000002,152.115,2019-11-07,325
2225,-31.055999999999997,152.101,2019-11-07,325
2226,-31.057,152.08700000000002,2019-11-07,325
2227,-31.059,152.07,2019-11-07,325
2228,-31.026,152.274,2019-11-07,325
2229,-31.028000000000002,152.259,2019-11-07,325
2230,-31.029,152.245,2019-11-07,325
2231,-31.031,152.23,2019-11-07,325
2232,-31.031999999999996,152.215,2019-11-07,325
2233,-31.034000000000002,152.201,2019-11-07,325
2234,-31.035,152.188,2019-11-07,325
2235,-31.037,152.175,2019-11-07,325
2236,-31.038,152.161,2019-11-07,325
2237,-31.04,152.14600000000002,2019-11-07,325
2238,-31.041999999999998,152.13,2019-11-07,325
2239,-31.043000000000003,152.113,2019-11-07,325
2240,-31.045,152.09799999999998,2019-11-07,325
2241,-31.046,152.085,2019-11-07,325
2242,-31.015,152.274,2019-11-07,325
2243,-31.017,152.25799999999998,2019-11-07,325
2245,-31.025,152.187,2019-11-07,325
2246,-31.026,152.174,2019-11-07,325
2247,-31.029,152.144,2019-11-07,325
2248,-31.031,152.128,2019-11-07,325
2249,-31.033,152.112,2019-11-07,325
2250,-31.034000000000002,152.096,2019-11-07,325
2251,-31.035999999999998,152.082,2019-11-07,325
2252,-31.006,152.257,2019-11-07,325
2253,-31.016,152.172,2019-11-07,325
2254,-31.021,152.125,2019-11-07,325
2255,-31.024,152.094,2019-11-07,325
2256,-31.025,152.08,2019-11-07,325
2257,-31.011999999999997,152.252,2019-11-07,325
2259,-31.025,152.137,2019-11-07,325
2260,-31.026999999999997,152.121,2019-11-07,325
2261,-31.031,152.091,2019-11-07,325
2262,-31.01,152.18,2019-11-07,325
2263,-31.02,152.088,2019-11-07,325
2264,-31.01,152.08700000000002,2019-11-07,325
2265,-30.994,152.132,2019-11-07,325
2266,-30.996,152.116,2019-11-07,325
2267,-30.997,152.101,2019-11-07,325
2268,-30.999000000000002,152.085,2019-11-07,325
2269,-31.000999999999998,152.07,2019-11-07,325
2270,-30.985,152.116,2019-11-07,325
2271,-30.987,152.099,2019-11-07,325
2272,-30.988000000000003,152.085,2019-11-07,325
2273,-30.99,152.07,2019-11-07,325
2274,-30.978,152.084,2019-11-07,325
2275,-30.979,152.069,2019-11-07,325
2276,-30.968000000000004,152.069,2019-11-07,325
2277,-30.97,152.053,2019-11-07,325
2278,-30.971999999999998,152.037,2019-11-07,325
2279,-30.956,152.08100000000002,2019-11-07,325
2280,-30.958000000000002,152.067,2019-11-07,325
2281,-30.959,152.053,2019-11-07,325
2282,-30.961,152.037,2019-11-07,325
2283,-30.963,152.02,2019-11-07,325
2284,-30.936,152.166,2019-11-07,325
2285,-30.945999999999998,152.079,2019-11-07,325
2286,-30.95,152.036,2019-11-07,325
2287,-30.951999999999998,152.018,2019-11-07,325
2288,-30.971,151.843,2019-11-07,325
2289,-30.973000000000003,151.828,2019-11-07,325
2290,-30.941999999999997,152.018,2019-11-07,325
2291,-30.943,152.001,2019-11-07,325
2292,-30.96,151.841,2019-11-07,325
2293,-30.962,151.827,2019-11-07,325
2294,-30.939,152.08700000000002,2019-11-07,325
2295,-30.945999999999998,152.028,2019-11-07,325
2296,-30.948,152.01,2019-11-07,325
2297,-30.965999999999998,151.85,2019-11-07,325
2298,-30.968000000000004,151.836,2019-11-07,325
2299,-30.969,151.821,2019-11-07,325
2300,-30.936999999999998,152.01,2019-11-07,325
2301,-30.909000000000002,152.168,2019-11-07,325
2302,-30.927,152.007,2019-11-07,325
2303,-30.892,152.034,2019-11-07,325
2304,-30.893,152.017,2019-11-07,325
2305,-30.851999999999997,152.296,2019-11-07,325
2306,-30.881,152.031,2019-11-07,325
2307,-30.839000000000002,152.32,2019-11-07,325
2308,-30.84,152.30700000000002,2019-11-07,325
2309,-30.842,152.29399999999998,2019-11-07,325
2310,-30.843000000000004,152.28,2019-11-07,325
2311,-30.828000000000003,152.31799999999998,2019-11-07,325
2312,-30.761,152.19899999999998,2019-11-07,325
2313,-30.763,152.185,2019-11-07,325
2315,-30.755,152.156,2019-11-07,325
2316,-30.756999999999998,152.142,2019-11-07,325
2317,-30.743000000000002,152.17,2019-11-07,325
2318,-30.745,152.155,2019-11-07,325
2319,-30.746,152.141,2019-11-07,325
2320,-30.748,152.127,2019-11-07,325
2321,-30.748,152.164,2019-11-07,325
2322,-30.75,152.149,2019-11-07,325
2323,-30.752,152.135,2019-11-07,325
2324,-30.738000000000003,152.162,2019-11-07,325
2325,-30.726999999999997,152.16,2019-11-07,325
2326,-30.134,152.911,2019-11-07,325
2327,-30.135,152.898,2019-11-07,325
2328,-30.098000000000003,152.688,2019-11-07,325
2329,-30.087,152.69899999999998,2019-11-07,325
2330,-30.088,152.686,2019-11-07,325
2331,-30.078000000000003,152.685,2019-11-07,325
2332,-30.076,152.618,2019-11-07,325
2333,-30.063000000000002,152.642,2019-11-07,325
2334,-30.064,152.629,2019-11-07,325
2335,-30.066,152.616,2019-11-07,325
2336,-30.052,152.64,2019-11-07,325
2337,-30.054000000000002,152.627,2019-11-07,325
2338,-30.055,152.614,2019-11-07,325
2339,-30.055,152.636,2019-11-07,325
2340,-30.057,152.622,2019-11-07,325
2341,-30.058000000000003,152.609,2019-11-07,325
2342,-30.041999999999998,152.66,2019-11-07,325
2343,-30.043000000000003,152.64700000000002,2019-11-07,325
2344,-30.045,152.634,2019-11-07,325
2345,-30.046,152.621,2019-11-07,325
2346,-29.973000000000003,152.54,2019-11-07,325
2347,-30.002,152.282,2019-11-07,325
2348,-29.974,152.547,2019-11-07,325
2349,-29.975,152.534,2019-11-07,325
2350,-29.961,152.298,2019-11-07,325
2352,-29.916,152.322,2019-11-07,325
2353,-29.918000000000003,152.308,2019-11-07,325
2354,-29.92,152.292,2019-11-07,325
2355,-29.906,152.32,2019-11-07,325
2356,-29.908,152.306,2019-11-07,325
2357,-29.91,152.289,2019-11-07,325
2358,-29.909000000000002,152.329,2019-11-07,325
2359,-29.91,152.315,2019-11-07,325
2360,-29.912,152.3,2019-11-07,325
2361,-29.914,152.285,2019-11-07,325
2362,-29.980999999999998,151.409,2019-11-07,325
2363,-29.982,151.393,2019-11-07,325
2364,-29.984,151.378,2019-11-07,325
2365,-29.97,151.407,2019-11-07,325
2366,-29.971,151.391,2019-11-07,325
2367,-29.973000000000003,151.376,2019-11-07,325
2368,-29.975,151.36,2019-11-07,325
2369,-29.851,152.372,2019-11-07,325
2370,-29.853,152.359,2019-11-07,325
2371,-29.959,151.406,2019-11-07,325
2372,-29.961,151.39,2019-11-07,325
2373,-29.962,151.374,2019-11-07,325
2374,-29.964000000000002,151.358,2019-11-07,325
2375,-29.840999999999998,152.371,2019-11-07,325
2376,-29.831,152.37,2019-11-07,325
2377,-29.83,152.286,2019-11-07,325
2378,-29.831,152.27200000000002,2019-11-07,325
2380,-29.820999999999998,152.27100000000002,2019-11-07,325
2381,-29.804000000000002,152.346,2019-11-07,325
2382,-29.805999999999997,152.333,2019-11-07,325
2383,-29.808000000000003,152.32,2019-11-07,325
2384,-29.794,152.345,2019-11-07,325
2385,-29.796,152.332,2019-11-07,325
2386,-29.796999999999997,152.31799999999998,2019-11-07,325
2387,-29.787,152.317,2019-11-07,325
2388,-29.789,152.303,2019-11-07,325
2389,-29.79,152.29,2019-11-07,325
2390,-29.791999999999998,152.274,2019-11-07,325
2391,-29.778000000000002,152.30200000000002,2019-11-07,325
2392,-29.78,152.28799999999998,2019-11-07,325
2393,-29.781999999999996,152.27200000000002,2019-11-07,325
2394,-29.592,152.33100000000002,2019-11-07,325
2395,-29.594,152.316,2019-11-07,325
2396,-29.584,152.316,2019-11-07,325
2397,-29.573,152.315,2019-11-07,325
2398,-29.563000000000002,152.314,2019-11-07,325
2399,-29.565,152.3,2019-11-07,325
2400,-29.553,152.312,2019-11-07,325
2401,-29.554000000000002,152.299,2019-11-07,325
2402,-29.535,152.376,2019-11-07,325
2403,-29.537,152.364,2019-11-07,325
2405,-29.546,152.306,2019-11-07,325
2406,-29.528000000000002,152.37,2019-11-07,325
2407,-29.334,152.38299999999998,2019-11-07,325
2408,-29.324,152.38,2019-11-07,325
2409,-29.314,152.378,2019-11-07,325
2411,-29.294,152.455,2019-11-07,325
2412,-29.302,152.389,2019-11-07,325
2413,-29.304000000000002,152.376,2019-11-07,325
2415,-29.283,152.467,2019-11-07,325
2416,-29.284000000000002,152.454,2019-11-07,325
2417,-29.273000000000003,152.465,2019-11-07,325
2418,-29.274,152.452,2019-11-07,325
2419,-29.264,152.45,2019-11-07,325
2420,-29.256999999999998,151.563,2019-11-07,325
2421,-29.258000000000003,151.549,2019-11-07,325
2422,-29.26,151.534,2019-11-07,325
2423,-29.244,151.578,2019-11-07,325
2424,-29.246,151.563,2019-11-07,325
2425,-29.248,151.547,2019-11-07,325
2426,-29.249000000000002,151.532,2019-11-07,325
2427,-29.250999999999998,151.517,2019-11-07,325
2428,-29.229,151.62,2019-11-07,325
2429,-29.23,151.605,2019-11-07,325
2430,-29.232,151.591,2019-11-07,325
2431,-29.234,151.576,2019-11-07,325
2432,-29.235,151.561,2019-11-07,325
2433,-29.237,151.546,2019-11-07,325
2434,-29.249000000000002,151.439,2019-11-07,325
2435,-29.250999999999998,151.423,2019-11-07,325
2436,-29.217,151.632,2019-11-07,325
2437,-29.218000000000004,151.618,2019-11-07,325
2438,-29.22,151.60299999999998,2019-11-07,325
2439,-29.221,151.589,2019-11-07,325
2440,-29.225,151.559,2019-11-07,325
2441,-29.236,151.453,2019-11-07,325
2442,-29.238000000000003,151.438,2019-11-07,325
2443,-29.24,151.422,2019-11-07,325
2444,-29.204,151.645,2019-11-07,325
2445,-29.206,151.63,2019-11-07,325
2446,-29.206999999999997,151.616,2019-11-07,325
2447,-29.209,151.601,2019-11-07,325
2448,-29.211,151.58700000000002,2019-11-07,325
2449,-29.212,151.572,2019-11-07,325
2450,-29.214000000000002,151.558,2019-11-07,325
2451,-29.217,151.52700000000002,2019-11-07,325
2452,-29.219,151.512,2019-11-07,325
2453,-29.221,151.497,2019-11-07,325
2454,-29.221999999999998,151.481,2019-11-07,325
2455,-29.224,151.467,2019-11-07,325
2456,-29.226,151.452,2019-11-07,325
2457,-29.226999999999997,151.437,2019-11-07,325
2458,-29.195,151.629,2019-11-07,325
2459,-29.197,151.614,2019-11-07,325
2460,-29.199,151.599,2019-11-07,325
2461,-29.2,151.585,2019-11-07,325
2462,-29.201999999999998,151.57,2019-11-07,325
2463,-29.203000000000003,151.556,2019-11-07,325
2464,-29.205,151.541,2019-11-07,325
2465,-29.206999999999997,151.526,2019-11-07,325
2466,-29.208000000000002,151.51,2019-11-07,325
2467,-29.21,151.495,2019-11-07,325
2468,-29.212,151.48,2019-11-07,325
2469,-29.188000000000002,151.597,2019-11-07,325
2470,-29.189,151.583,2019-11-07,325
2471,-29.191,151.569,2019-11-07,325
2472,-29.193,151.554,2019-11-07,325
2473,-29.194000000000003,151.539,2019-11-07,325
2474,-29.195999999999998,151.524,2019-11-07,325
2475,-29.198,151.509,2019-11-07,325
2476,-29.18,151.567,2019-11-07,325
2477,-28.784000000000002,148.14600000000002,2019-11-07,325
2478,-28.776,148.138,2019-11-07,325
2479,-28.38,151.857,2019-11-07,325
2480,-28.136,152.461,2019-11-07,330
2481,-28.138,152.44899999999998,2019-11-07,330
2482,-28.125999999999998,152.459,2019-11-07,330
2483,-28.128,152.447,2019-11-07,330
2485,-28.116,152.458,2019-11-07,330
2486,-28.118000000000002,152.445,2019-11-07,330
2487,-28.119,152.433,2019-11-07,330
2488,-28.105999999999998,152.45600000000002,2019-11-07,330
2489,-28.108,152.44299999999998,2019-11-07,330
2490,-28.109,152.431,2019-11-07,330
2491,-27.944000000000003,152.369,2019-11-07,330
2492,-27.945999999999998,152.358,2019-11-07,330
2493,-27.933000000000003,152.379,2019-11-07,330
2494,-27.934,152.36700000000002,2019-11-07,330
2495,-27.923000000000002,152.377,2019-11-07,330
2496,-27.924,152.365,2019-11-07,330
2497,-27.829,152.319,2019-11-07,330
2498,-27.59,152.95,2019-11-07,330
2499,-26.761,152.41,2019-11-07,330
2500,-26.763,152.398,2019-11-07,330
2501,-26.669,152.415,2019-11-07,330
2502,-26.659000000000002,152.41299999999998,2019-11-07,330
2503,-26.660999999999998,152.401,2019-11-07,330
2504,-26.599,152.484,2019-11-07,330
2505,-26.366999999999997,149.372,2019-11-07,330
2506,-26.123,150.575,2019-11-07,330
2507,-26.112,150.57299999999998,2019-11-07,330
2508,-26.114,150.558,2019-11-07,330
2509,-25.495,150.493,2019-11-07,330
2510,-25.497,150.47799999999998,2019-11-07,330
2511,-25.345,149.787,2019-11-07,330
2512,-25.334,149.786,2019-11-07,330
2514,-24.235,147.636,2019-11-07,330
2515,-24.239,147.631,2019-11-07,330
2805,-33.141999999999996,150.55200000000002,2019-11-07,1250
2806,-33.131,150.561,2019-11-07,1250
2810,-33.132,150.494,2019-11-07,1250
2811,-33.134,150.483,2019-11-07,1250
2812,-33.135,150.472,2019-11-07,1250
2813,-33.148,150.385,2019-11-07,1250
2816,-33.135999999999996,150.404,2019-11-07,1250
2817,-33.138000000000005,150.393,2019-11-07,1250
2818,-33.139,150.38299999999998,2019-11-07,1250
2820,-33.143,150.361,2019-11-07,1250
2822,-33.134,150.359,2019-11-07,1250
2826,-33.078,150.487,2019-11-07,1250
2827,-33.08,150.476,2019-11-07,1250
2828,-33.082,150.465,2019-11-07,1250
2830,-33.055,150.516,2019-11-07,1250
2831,-33.056999999999995,150.505,2019-11-07,1250
2832,-33.058,150.494,2019-11-07,1250
2833,-33.06,150.483,2019-11-07,1250
2834,-33.062,150.472,2019-11-07,1250
2835,-33.083,150.33100000000002,2019-11-07,1250
2836,-33.048,150.503,2019-11-07,1250
2837,-33.049,150.49200000000002,2019-11-07,1250
2838,-33.053000000000004,150.47,2019-11-07,1250
2839,-33.054,150.459,2019-11-07,1250
2840,-33.04,150.49,2019-11-07,1250
2841,-33.042,150.47899999999998,2019-11-07,1250
2843,-33.035,150.466,2019-11-07,1250
2844,-33.036,150.455,2019-11-07,1250
2845,-33.038000000000004,150.444,2019-11-07,1250
2847,-32.010999999999996,152.42600000000002,2019-11-07,1250
2848,-32.013000000000005,152.414,2019-11-07,1250
2849,-32.015,152.401,2019-11-07,1250
2850,-32.016999999999996,152.388,2019-11-07,1250
2851,-32.001,152.424,2019-11-07,1250
2852,-32.003,152.411,2019-11-07,1250
2853,-32.005,152.398,2019-11-07,1250
2854,-32.007,152.386,2019-11-07,1250
2855,-32.009,152.373,2019-11-07,1250
2856,-31.991,152.421,2019-11-07,1250
2857,-31.993000000000002,152.409,2019-11-07,1250
2858,-31.995,152.39600000000002,2019-11-07,1250
2859,-31.997,152.38299999999998,2019-11-07,1250
2860,-32.0,152.371,2019-11-07,1250
2861,-31.983,152.407,2019-11-07,1250
2862,-31.986,152.394,2019-11-07,1250
2863,-31.988000000000003,152.381,2019-11-07,1250
2864,-31.99,152.369,2019-11-07,1250
2865,-31.978,152.379,2019-11-07,1250
2867,-31.837,152.717,2019-11-07,1250
2868,-31.84,152.704,2019-11-07,1250
2869,-31.842,152.691,2019-11-07,1250
2870,-31.831999999999997,152.689,2019-11-07,1250
2871,-31.824,152.673,2019-11-07,1250
2872,-31.791,152.747,2019-11-07,1250
2873,-31.793000000000003,152.734,2019-11-07,1250
2874,-31.795,152.721,2019-11-07,1250
2876,-31.793000000000003,152.74200000000002,2019-11-07,1250
2877,-31.795,152.72799999999998,2019-11-07,1250
2879,-31.78,152.752,2019-11-07,1250
2880,-31.785,152.726,2019-11-07,1250
2881,-31.787,152.713,2019-11-07,1250
2882,-31.79,152.69899999999998,2019-11-07,1250
2883,-31.791999999999998,152.686,2019-11-07,1250
2884,-31.773000000000003,152.737,2019-11-07,1250
2885,-31.775,152.72299999999998,2019-11-07,1250
2886,-31.776999999999997,152.71,2019-11-07,1250
2887,-31.735,152.237,2019-11-07,1250
2888,-31.725,152.235,2019-11-07,1250
2889,-31.726999999999997,152.222,2019-11-07,1250
2890,-31.736,152.171,2019-11-07,1250
2891,-31.72,152.20600000000002,2019-11-07,1250
2892,-31.721999999999998,152.194,2019-11-07,1250
2893,-31.724,152.18,2019-11-07,1250
2894,-31.728,152.156,2019-11-07,1250
2895,-31.71,152.205,2019-11-07,1250
2896,-31.712,152.192,2019-11-07,1250
2897,-31.75,151.969,2019-11-07,1250
2899,-31.74,151.966,2019-11-07,1250
2900,-31.741999999999997,151.954,2019-11-07,1250
2901,-31.737,151.972,2019-11-07,1250
2902,-31.739,151.959,2019-11-07,1250
2903,-31.741,151.947,2019-11-07,1250
2904,-31.721999999999998,151.88,2019-11-07,1250
2905,-31.724,151.868,2019-11-07,1250
2906,-31.447,152.835,2019-11-07,1250
2907,-31.441,152.213,2019-11-07,1250
2908,-31.443,152.2,2019-11-07,1250
2909,-31.42,152.275,2019-11-07,1250
2910,-31.412,152.26,2019-11-07,1250
2911,-31.314,152.776,2019-11-07,1250
2912,-31.316,152.763,2019-11-07,1250
2913,-31.291,152.547,2019-11-07,1250
2914,-31.230999999999998,152.77,2019-11-07,1250
2915,-31.232,152.778,2019-11-07,1250
2916,-31.234,152.764,2019-11-07,1250
2918,-31.29,152.312,2019-11-07,1250
2919,-31.236,152.57,2019-11-07,1250
2920,-31.238000000000003,152.556,2019-11-07,1250
2921,-31.26,152.249,2019-11-07,1250
2922,-31.249000000000002,152.194,2019-11-07,1250
2923,-31.250999999999998,152.18,2019-11-07,1250
2924,-31.254,152.167,2019-11-07,1250
2925,-31.239,152.19,2019-11-07,1250
2926,-31.241999999999997,152.17700000000002,2019-11-07,1250
2927,-31.244,152.164,2019-11-07,1250
2928,-31.246,152.15200000000002,2019-11-07,1250
2929,-31.248,152.14,2019-11-07,1250
2930,-31.24,152.184,2019-11-07,1250
2931,-31.241999999999997,152.171,2019-11-07,1250
2932,-31.244,152.159,2019-11-07,1250
2933,-31.246,152.14600000000002,2019-11-07,1250
2935,-31.219,152.246,2019-11-07,1250
2936,-31.221,152.233,2019-11-07,1250
2937,-31.223000000000003,152.221,2019-11-07,1250
2938,-31.23,152.18200000000002,2019-11-07,1250
2939,-31.232,152.16899999999998,2019-11-07,1250
2940,-31.234,152.156,2019-11-07,1250
2941,-31.236,152.144,2019-11-07,1250
2942,-31.238000000000003,152.131,2019-11-07,1250
2943,-31.24,152.119,2019-11-07,1250
2944,-31.209,152.243,2019-11-07,1250
2945,-31.214000000000002,152.218,2019-11-07,1250
2946,-31.226,152.141,2019-11-07,1250
2947,-31.229,152.129,2019-11-07,1250
2948,-31.230999999999998,152.11700000000002,2019-11-07,1250
2949,-31.193,152.28,2019-11-07,1250
2950,-31.204,152.216,2019-11-07,1250
2951,-31.215,152.15200000000002,2019-11-07,1250
2952,-31.217,152.139,2019-11-07,1250
2953,-31.219,152.127,2019-11-07,1250
2954,-31.233,152.039,2019-11-07,1250
2955,-31.235,152.02700000000002,2019-11-07,1250
2956,-31.151999999999997,152.459,2019-11-07,1250
2957,-31.2,152.175,2019-11-07,1250
2958,-31.206999999999997,152.137,2019-11-07,1250
2959,-31.209,152.125,2019-11-07,1250
2960,-31.224,152.037,2019-11-07,1250
