BORE_SUBTY,STATUS,SPUD_DATE,LATITUDE,LONGITUDE
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-23,-26.879205,150.542155
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-23,-26.869919,150.524933
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-24,-26.909292,150.297561
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-24,-27.020266,150.495914
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-25,-26.864281,150.531752
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-25,-26.22798,149.740575
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-26,-27.411089,151.079624
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-26,-26.87056,150.518116
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-01-26,-26.472091,149.615608
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-26,-26.456203,149.10965
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-27,-27.025069,150.493164
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-28,-26.911686,150.291939
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-29,-26.23733,149.746705
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-30,-26.866058,150.512622
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-30,-21.96881,148.106936
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-30,-26.862972,150.525602
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-30,-27.021677,150.48795
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-31,-27.402183,151.080324
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-01-31,-26.904794,150.289666
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-01,-26.857739,150.514167
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-01,-26.456225,149.109733
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-01,-26.855361,150.533866
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-01,-26.243991,149.747552
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-02,-27.027105,150.487702
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-03,-26.911683,150.286344
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-02-03,-26.213272,149.148994
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-03,-27.304067,151.002761
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-03,-25.982974,149.225191
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-04,-26.234308,149.734269
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-04,-26.22996,149.463714
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-05,-27.02998,150.497305
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-06,-26.863406,150.518991
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-06,-26.904536,150.283013
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-26.269077,149.777394
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-26.223769,149.467663
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-26.45625,149.109814
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-27.319372,151.028616
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-25.962253,149.241358
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-07,-26.246852,149.742536
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-08,-26.856686,150.505917
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-09,-27.012681,150.5057
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-10,-26.875685,150.513242
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-10,-26.898516,150.281772
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-10,-26.258319,149.743597
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-11,-26.21713,149.465567
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-11,-26.853033,150.510375
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-12,-26.876469,150.51923
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-13,-26.855264,150.527785
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-14,-26.909258,150.274552
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-14,-26.210989,149.464925
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-14,-26.313233,149.739502
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-14,-26.456272,149.109894
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-15,-26.872524,150.506733
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-02-15,-21.277691,147.887827
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-16,-26.293697,149.77353
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-16,-26.854106,150.520747
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-16,-26.25015,149.735455
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-17,-26.3107,149.731516
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2015-02-17,-26.847994,150.534666
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-18,-26.904667,150.275327
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-18,-26.206033,149.462572
WATER INJECTION WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-18,-26.000342,149.070681
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-18,-26.703231,150.204236
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-19,-26.252278,149.741883
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-20,-26.699966,150.197061
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-20,-26.450803,149.127169
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-22,-26.897133,150.275047
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-22,-26.200472,149.466025
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-22,-26.318624,149.747872
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-22,-26.876941,150.526585
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-23,-26.327472,149.751586
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-25,-26.903803,150.268158
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-25,-26.1995,149.45845
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-25,-26.882013,150.529662
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-02-25,-21.281116,147.889102
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-26,-26.32548,149.745069
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-27,-26.309106,149.724022
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-27,-26.257164,149.734505
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2015-02-28,-26.884562,150.551889
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-28,-26.898308,150.268283
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-28,-26.194661,149.465158
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-02-28,-26.450775,149.127088
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-01,-27.186089,150.724138
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-02,-26.314047,149.724566
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-03,-26.906425,150.264386
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-03,-26.190377,149.460569
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-03,-26.319535,149.741655
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-03,-25.651664,149.039661
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-03,-26.259239,149.749358
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-04,-27.188475,150.714239
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-04,-26.447344,149.131574
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-05,-26.315669,149.732644
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-06,-26.902469,150.25995
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-06,-26.192636,149.452589
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-07,-26.322841,149.733516
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-07,-27.186744,150.708728
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-07,-26.000137,149.236373
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-09,-26.327074,149.73745
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-10,-27.178063,150.709019
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-10,-26.198361,149.452344
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-10,-26.442508,149.128663
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-11,-26.306778,149.709731
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-11,-26.186491,149.621249
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-13,-26.908756,150.254872
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-13,-26.307928,149.715067
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-13,-26.193786,149.444789
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-14,-27.170691,150.719366
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-14,-26.228144,149.604217
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-14,-26.405908,149.570966
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-15,-26.442586,149.128652
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-16,-26.911686,150.259047
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2015-03-16,-26.617966,150.175349
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-16,-26.315344,149.760128
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-16,-26.18805,149.448483
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-16,-26.780605,150.182677
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-17,-26.212492,149.745461
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-18,-26.996672,150.472877
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-19,-26.419119,149.128841
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-20,-26.921041,150.300956
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-20,-27.001644,150.473894
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-20,-26.189852,149.441727
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-21,-26.615881,150.182524
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-22,-26.922924,150.306831
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-23,-27.007089,150.47463
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-23,-26.39555,149.572824
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-23,-26.417774,149.146069
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-24,-26.217588,149.746789
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-24,-26.199741,149.444561
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-25,-26.938822,150.335036
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-25,-26.131933,149.519416
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-26,-27.006217,150.484289
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-26,-26.617844,150.196936
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2015-03-27,-27.17936,150.717416
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-03-27,-26.345325,149.624622
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-27,-26.938336,150.32751
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-27,-26.2152,149.741158
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-27,-26.200175,149.434555
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-29,-26.944775,150.321805
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-30,-26.214592,149.734747
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-30,-27.168827,150.725719
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-31,-26.207131,149.441094
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-03-31,-26.260222,149.756925
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-01,-27.000206,150.481366
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-01,-26.953114,150.337272
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-01,-26.005069,149.05069
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-02,-26.712303,150.200483
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-02,-27.180755,150.724502
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-02,-26.205878,149.434833
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-02,-26.218588,149.725852
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-02,-25.978988,149.029466
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-03,-26.945655,150.33708
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-03,-26.25415,149.755375
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-04,-26.707036,150.1937
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-05,-26.210447,149.736739
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-06,-27.000594,150.467247
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-06,-26.207053,149.427852
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-07,-26.937719,150.342897
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-08,-26.250292,149.747955
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-09,-26.213792,149.423197
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-10,-26.932597,150.330641
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-10,-27.304042,150.828155
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-11,-26.221744,149.733458
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-12,-25.995525,149.043869
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-12,-26.213722,149.430708
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-12,-25.995525,149.043869
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-13,-26.924883,150.323463
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-13,-25.690744,148.92236
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-14,-26.221124,149.739961
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-14,-26.284705,149.7442
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-15,-26.212031,149.436694
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-15,-26.081955,149.044852
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-16,-26.719444,150.234252
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-16,-26.92456,150.331633
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-17,-26.222547,149.745444
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-18,-25.964025,149.011347
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-18,-26.307739,149.752328
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-18,-25.964025,149.011347
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-18,-26.011271,149.039356
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-18,-27.294891,150.877691
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-19,-26.212317,149.459064
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-19,-26.702008,150.245794
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-19,-26.91891,150.325444
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-20,-21.179541,147.859067
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-22,-25.994344,149.555086
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-22,-26.217338,149.456944
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-22,-26.313058,149.753583
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-23,-26.919024,150.333461
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-24,-26.666983,150.208747
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-24,-26.223955,149.459908
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-26,-26.920105,150.318738
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-26,-26.320549,149.754717
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-26,-27.268635,150.847155
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-27,-26.674172,150.208333
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-27,-26.212086,149.445319
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-28,-27.071515,150.299938
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-29,-25.987975,149.018169
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-29,-26.924233,150.314333
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-04-30,-26.661712,150.214411
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-01,-26.206506,149.449191
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-01,-21.182697,147.860761
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-01,-26.299944,149.752058
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-04,-26.206036,149.455194
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-05,-26.286358,149.738314
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-06,-26.1521,149.749175
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-06,-26.919822,150.293625
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-08,-26.155414,149.740769
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-08,-26.212675,149.452806
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-09,-26.925555,150.284916
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-09,-26.91848,150.264158
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-09,-26.284941,149.729783
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2015-05-10,-25.967919,149.025485
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-11,-26.931194,150.279872
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-12,-26.279285,149.730208
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-13,-26.590825,150.227363
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-14,-26.162378,149.746339
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-14,-26.918977,150.280658
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-15,-26.924102,150.262281
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-15,-26.590322,150.236144
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-15,-26.290972,149.745419
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-17,-26.161839,149.738589
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-17,-26.590625,150.243614
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-18,-26.930488,150.263925
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-18,-26.926824,150.270549
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-18,-26.290639,149.736047
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-20,-26.162872,149.732377
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-20,-25.99318,149.031274
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-20,-26.585619,150.240883
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-21,-26.943686,150.262289
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2015-05-22,-26.920677,150.254872
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-22,-26.277172,149.738844
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-23,-26.15975,149.718649
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-24,-26.598527,150.206261
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-25,-26.957861,150.261675
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-25,-26.27193,149.740358
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-26,-26.155594,149.723666
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-26,-26.589919,150.204211
APPRAISAL WELL,PLUGGED AND ABANDONED,2015-05-28,-21.27778,147.887444
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-29,-26.15305,149.71746
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-29,-26.270669,149.732841
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-05-30,-26.98618,150.262556
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-02,-26.817256,150.422429
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-03,-27.047106,150.269754
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-06,-25.888322,149.006914
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-07,-26.151644,149.708433
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-07,-26.97108,150.255228
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-07,-26.265803,149.737033
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-08,-27.054905,150.269828
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-08,-25.975994,149.016356
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-09,-26.148339,149.702217
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-10,-26.280249,149.744394
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-11,-26.986658,150.269735
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-12,-26.145741,149.708997
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-12,-27.062683,150.270008
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-15,-26.14683,149.716908
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-15,-26.978072,150.254936
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-15,-26.275774,149.747305
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-16,-27.064122,150.284849
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-16,-27.057221,150.285229
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-19,-26.268077,149.756169
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-20,-26.164158,149.712828
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-20,-25.887811,148.981564
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-20,-26.986139,150.255714
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-22,-27.059288,150.278039
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-22,-26.264703,149.752525
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2015-06-23,-26.163,149.706731
