purpose,status,date,lat,lon
development/production,suspended/capped/shut-in,2017-12-15,-26.460053,149.06438
development/production,suspended/capped/shut-in,2017-12-15,-27.151827,150.963939
development/production,suspended/capped/shut-in,2017-12-16,-26.885665,150.392107
development/production,suspended/capped/shut-in,2017-12-17,-26.833689,150.223303
development/production,suspended/capped/shut-in,2017-12-18,-26.26676,149.532249
development/production,suspended/capped/shut-in,2017-12-18,-26.456246,149.058035
development/production,suspended/capped/shut-in,2017-12-18,-27.158802,150.963191
development/production,suspended/capped/shut-in,2017-12-20,-26.453836,149.074225
development/production,suspended/capped/shut-in,2017-12-20,-27.154539,150.958044
development/production,suspended/capped/shut-in,2017-12-20,-25.860951,150.076309
development/production,suspended/capped/shut-in,2017-12-21,-26.273133,149.524485
development/production,suspended/capped/shut-in,2017-12-22,-27.058347,150.537586
development/production,suspended/capped/shut-in,2017-12-23,-27.152582,150.951589
development/production,suspended/capped/shut-in,2017-12-24,-26.262144,149.545377
development/production,suspended/capped/shut-in,2017-12-25,-25.860888,150.076361
development/production,suspended/capped/shut-in,2017-12-26,-27.152534,150.944944
development/production,suspended/capped/shut-in,2017-12-27,-26.252939,149.545633
development/production,suspended/capped/shut-in,2017-12-27,-26.459742,149.088851
exploration,suspended/capped/shut-in,2017-12-27,-24.643169,149.126958
development/production,suspended/capped/shut-in,2017-12-29,-27.152002,150.937635
development/production,suspended/capped/shut-in,2017-12-30,-27.051648,150.525104
development/production,suspended/capped/shut-in,2017-12-30,-26.461655,149.070946
development/production,suspended/capped/shut-in,2018-01-01,-27.157419,150.937818
development/production,suspended/capped/shut-in,2018-01-01,-25.87628,150.081599
development/production,suspended/capped/shut-in,2018-01-04,-27.545428,151.164695
exploration,suspended/capped/shut-in,2018-01-04,-24.100217,148.948806
development/production,suspended/capped/shut-in,2018-01-04,-27.16354,150.929986
development/production,suspended/capped/shut-in,2018-01-05,-26.095244,149.203269
development/production,suspended/capped/shut-in,2018-01-06,-27.040363,150.570037
development/production,suspended/capped/shut-in,2018-01-06,-27.160858,150.924386
appraisal/pilot,suspended/capped/shut-in,2018-01-07,-21.734644,148.048247
development/production,suspended/capped/shut-in,2018-01-07,-26.286861,149.529455
development/production,suspended/capped/shut-in,2018-01-07,-25.876358,150.081616
development/production,suspended/capped/shut-in,2018-01-09,-26.288466,149.51625
development/production,suspended/capped/shut-in,2018-01-09,-27.155603,150.93093
development/production,suspended/capped/shut-in,2018-01-10,-26.860811,150.247318
development/production,suspended/capped/shut-in,2018-01-12,-26.335876,149.107788
development/production,suspended/capped/shut-in,2018-01-12,-26.288583,149.509464
development/production,suspended/capped/shut-in,2018-01-12,-25.887616,150.067155
development/production,suspended/capped/shut-in,2018-01-13,-27.545329,151.16441
development/production,suspended/capped/shut-in,2018-01-13,-27.273263,150.993737
development/production,suspended/capped/shut-in,2018-01-14,-26.805711,150.247816
development/production,suspended/capped/shut-in,2018-01-15,-27.271515,150.987012
development/production,suspended/capped/shut-in,2018-01-15,-26.407367,149.107517
development/production,suspended/capped/shut-in,2018-01-15,-26.331772,149.494122
development/production,suspended/capped/shut-in,2018-01-17,-25.944389,150.087736
development/production,suspended/capped/shut-in,2018-01-17,-26.489748,149.059343
development/production,suspended/capped/shut-in,2018-01-18,-26.263997,149.418997
development/production,suspended/capped/shut-in,2018-01-18,-27.277014,150.989064
development/production,suspended/capped/shut-in,2018-01-18,-26.813069,150.520916
development/production,suspended/capped/shut-in,2018-01-18,-26.329583,149.501631
appraisal/pilot,suspended/capped/shut-in,2018-01-19,-21.735072,148.048605
development/production,plugged and abandoned,2018-01-20,-25.926608,150.084727
development/production,suspended/capped/shut-in,2018-01-20,-27.28087,150.99552
development/production,suspended/capped/shut-in,2018-01-20,-26.465442,149.121083
development/production,suspended/capped/shut-in,2018-01-20,-26.324472,149.495255
development/production,suspended/capped/shut-in,2018-01-22,-26.274299,149.501603
development/production,suspended/capped/shut-in,2018-01-22,-27.069758,150.943631
development/production,suspended/capped/shut-in,2018-01-22,-26.478105,149.131897
development/production,suspended/capped/shut-in,2018-01-23,-27.283267,151.001558
development/production,suspended/capped/shut-in,2018-01-23,-26.813658,150.515372
development/production,suspended/capped/shut-in,2018-01-23,-26.316944,149.503572
development/production,suspended/capped/shut-in,2018-01-24,-26.257297,149.465797
development/production,suspended/capped/shut-in,2018-01-25,-27.25669,151.005457
development/production,suspended/capped/shut-in,2018-01-25,-26.455677,149.048639
development/production,suspended/capped/shut-in,2018-01-26,-26.808019,150.523572
development/production,suspended/capped/shut-in,2018-01-27,-26.310972,149.504283
development/production,suspended/capped/shut-in,2018-01-28,-27.257989,150.999707
development/production,suspended/capped/shut-in,2018-01-28,-26.815303,150.526299
development/production,suspended/capped/shut-in,2018-01-28,-26.313903,149.488133
development/production,suspended/capped/shut-in,2018-01-28,-26.456596,148.989382
development/production,suspended/capped/shut-in,2018-01-29,-27.073415,150.927975
development/production,suspended/capped/shut-in,2018-01-30,-26.317894,149.494994
development/production,suspended/capped/shut-in,2018-01-31,-26.42113,148.984312
development/production,suspended/capped/shut-in,2018-01-31,-26.804831,150.507431
development/production,suspended/capped/shut-in,2018-01-31,-27.264183,151.000526
development/production,suspended/capped/shut-in,2018-01-31,-26.32243,149.502053
development/production,suspended/capped/shut-in,2018-02-04,-26.320788,149.509486
development/production,suspended/capped/shut-in,2018-02-04,-26.322991,149.391614
development/production,suspended/capped/shut-in,2018-02-05,-26.342081,149.026157
development/production,suspended/capped/shut-in,2018-02-06,-27.283156,151.019771
development/production,suspended/capped/shut-in,2018-02-07,-26.335966,149.032822
development/production,suspended/capped/shut-in,2018-02-07,-27.069852,150.934569
development/production,suspended/capped/shut-in,2018-02-07,-26.2411,149.4568
development/production,suspended/capped/shut-in,2018-02-07,-26.306944,149.491464
development/production,suspended/capped/shut-in,2018-02-09,-26.797219,150.51758
development/production,suspended/capped/shut-in,2018-02-09,-27.27936,151.015222
development/production,suspended/capped/shut-in,2018-02-10,-26.43715,149.378963
development/production,suspended/capped/shut-in,2018-02-10,-25.944366,150.087655
development/production,suspended/capped/shut-in,2018-02-10,-26.305714,149.498747
development/production,suspended/capped/shut-in,2018-02-10,-26.30695,149.366997
development/production,suspended/capped/shut-in,2018-02-11,-26.758086,150.429213
development/production,suspended/capped/shut-in,2018-02-12,-27.285197,151.013513
development/production,suspended/capped/shut-in,2018-02-13,-26.425444,149.386372
development/production,suspended/capped/shut-in,2018-02-13,-26.757011,150.437066
development/production,suspended/capped/shut-in,2018-02-13,-26.311508,149.496327
development/production,suspended/capped/shut-in,2018-02-15,-26.814992,150.533266
development/production,suspended/capped/shut-in,2018-02-15,-26.42051,149.390794
development/production,suspended/capped/shut-in,2018-02-15,-27.183416,151.010828
development/production,suspended/capped/shut-in,2018-02-15,-25.955639,150.088727
development/production,suspended/capped/shut-in,2018-02-16,-26.750886,150.429655
development/production,suspended/capped/shut-in,2018-02-16,-26.28743,149.373702
development/production,suspended/capped/shut-in,2018-02-17,-26.811733,150.535819
development/production,suspended/capped/shut-in,2018-02-17,-26.749766,150.437683
development/production,suspended/capped/shut-in,2018-02-17,-26.29973,149.489441
development/production,suspended/capped/shut-in,2018-02-17,-27.279489,150.982999
development/production,suspended/capped/shut-in,2018-02-18,-26.431308,149.390255
development/production,suspended/capped/shut-in,2018-02-19,-26.750419,150.446341
development/production,suspended/capped/shut-in,2018-02-19,-26.810494,150.540261
development/production,suspended/capped/shut-in,2018-02-19,-27.274459,150.979636
development/production,suspended/capped/shut-in,2018-02-20,-21.946194,148.011425
development/production,suspended/capped/shut-in,2018-02-28,-26.426163,149.38013
development/production,suspended/capped/shut-in,2018-03-01,-26.29998,149.49675
development/production,suspended/capped/shut-in,2018-03-02,-27.183369,151.010969
development/production,suspended/capped/shut-in,2018-03-03,-25.686452,148.913036
development/production,suspended/capped/shut-in,2018-03-04,-26.443305,149.383016
development/production,suspended/capped/shut-in,2018-03-04,-26.745525,150.452278
development/production,producing,2018-03-05,-24.610717,150.005406
development/production,suspended/capped/shut-in,2018-03-05,-26.298883,149.480444
development/production,suspended/capped/shut-in,2018-03-06,-27.276343,150.971986
development/production,suspended/capped/shut-in,2018-03-06,-26.437502,149.370063
development/production,suspended/capped/shut-in,2018-03-06,-26.316289,149.342572
development/production,suspended/capped/shut-in,2018-03-08,-26.743,150.444708
development/production,suspended/capped/shut-in,2018-03-09,-26.425138,149.363539
development/production,suspended/capped/shut-in,2018-03-10,-26.292575,149.481408
development/production,suspended/capped/shut-in,2018-03-10,-26.74278,150.436491
development/production,suspended/capped/shut-in,2018-03-11,-27.281018,150.975083
development/production,suspended/capped/shut-in,2018-03-11,-27.183322,151.011111
development/production,suspended/capped/shut-in,2018-03-11,-26.43236,149.351958
development/production,suspended/capped/shut-in,2018-03-12,-26.350492,149.368424
development/production,suspended/capped/shut-in,2018-03-13,-26.808814,150.538155
development/production,suspended/capped/shut-in,2018-03-13,-26.292347,149.489352
development/production,suspended/capped/shut-in,2018-03-13,-26.743689,150.428944
development/production,suspended/capped/shut-in,2018-03-13,-27.301278,150.991889
development/production,producing,2018-03-15,-24.610719,150.005308
development/production,suspended/capped/shut-in,2018-03-15,-26.294391,149.496997
development/production,suspended/capped/shut-in,2018-03-15,-26.419566,149.366891
development/production,suspended/capped/shut-in,2018-03-15,-26.74525,150.457706
development/production,suspended/capped/shut-in,2018-03-17,-25.677827,148.919572
development/production,suspended/capped/shut-in,2018-03-18,-26.419641,149.375152
development/production,suspended/capped/shut-in,2018-03-18,-27.279486,151.006696
development/production,suspended/capped/shut-in,2018-03-18,-26.745939,150.468638
development/production,suspended/capped/shut-in,2018-03-18,-26.341997,149.349589
development/production,suspended/capped/shut-in,2018-03-19,-27.183272,151.011253
development/production,suspended/capped/shut-in,2018-03-20,-26.419594,149.382638
development/production,suspended/capped/shut-in,2018-03-20,-27.274149,151.005812
development/production,suspended/capped/shut-in,2018-03-20,-26.746908,150.476541
development/production,suspended/capped/shut-in,2018-03-21,-26.293375,149.506053
development/production,suspended/capped/shut-in,2018-03-22,-26.803561,150.551242
exploration,suspended/capped/shut-in,2018-03-23,-23.075858,144.75022
development/production,suspended/capped/shut-in,2018-03-24,-26.757619,150.444783
development/production,suspended/capped/shut-in,2018-03-24,-27.276696,150.999645
development/production,suspended/capped/shut-in,2018-03-24,-26.425585,149.372716
development/production,suspended/capped/shut-in,2018-03-24,-26.518274,149.192716
development/production,suspended/capped/shut-in,2018-03-24,-26.313269,149.476583
